Player,KP,PrgP,Cmp_percent_Total,Pos,xA_Expected,Final_Third,PPA,xAG,Succ_Take,PrgC_Carries,CPA_Carries,Final_Third_Carries,PrgR_Receiving,Rec_Receiving,TklW_Tackles,Int,Min_Playing.Time,SCA90_SCA,PassLive_GCA,GCA90_GCA,Sh_per_90_Standard,SoT_per_90_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,Recov,TB_Pass,Att,xG_per90,npXG_per90,Sh_per90,SoT_per90,SCA_per90,GCA_per90,PassLive_SCA_per90,TB_per90,KP_per90,PrgP_per90,PPA_per90,F3P_per90,Succ_Take_per90,PrgC_per90,CPA_per90,F3C_per90,TklW_per90,Recov_per90,PrgR_per90,Rec_per90,xA_per90,xAG_per90,Cluster,Style
Alex Iwobi,59,213,75.1,"FW,MF",7.0,115,86,7.0,48,144,37,105,246,1447,25,14,2981.0,3.68,13,0.48,2.05,0.88,4.7,4.7,4.3,140,15,1532,0.14189869171418987,0.14189869171418987,2.05,0.88,3.68,0.48,0.39248574303924855,0.4528681650452868,1.7812814491781281,6.430727943643073,2.5964441462596444,3.471989265347199,1.4491781281449176,4.347534384434754,1.1170748071117074,3.1700771553170073,0.7547802750754781,4.226769540422676,7.4270379067427035,43.68668232136867,0.21133847702113384,0.21133847702113384,5,Dribbling Playmaker
Raúl Jiménez,24,62,71.2,FW,2.1,41,14,3.3,21,35,17,24,125,734,24,10,2494.0,2.38,4,0.25,3.36,1.08,12.0,9.6,0.0,80,3,643,0.4330392943063352,0.34643143544506816,3.36,1.08,2.38,0.25,0.14434643143544507,0.1082598235765838,0.8660785886126704,2.2373696872493984,0.5052125100240578,1.4795509222133119,0.7578187650360866,1.2630312750601442,0.6134723336006416,0.8660785886126704,0.8660785886126704,2.886928628708901,4.510825982357658,26.487570168404172,0.07578187650360865,0.11908580593424217,0,Support Forward
Rodrigo Muniz,7,27,64.8,FW,0.2,13,3,0.7,6,6,3,4,31,237,5,5,964.0,1.59,1,0.19,3.64,1.77,5.8,5.8,2.2,14,3,142,0.5414937759336099,0.5414937759336099,3.64,1.77,1.59,0.19,0.09336099585062241,0.2800829875518672,0.6535269709543569,2.520746887966805,0.2800829875518672,1.2136929460580914,0.5601659751037344,0.5601659751037344,0.2800829875518672,0.37344398340248963,0.46680497925311204,1.3070539419087137,2.894190871369294,22.126556016597508,0.018672199170124484,0.06535269709543567,0,Support Forward
Adama Traoré,42,68,72.2,"FW,MF",4.5,36,38,4.9,48,100,33,45,161,607,13,1,1772.0,4.16,9,0.51,1.98,0.61,4.0,4.0,-2.0,87,6,587,0.20316027088036115,0.20316027088036115,1.98,0.61,4.16,0.51,0.4571106094808126,0.3047404063205418,2.1331828442437923,3.4537246049661396,1.930022573363431,1.8284424379232505,2.4379232505643342,5.07900677200903,1.6760722347629797,2.285553047404063,0.6602708803611739,4.418735891647855,8.177200902934537,30.82957110609481,0.2285553047404063,0.24887133182844245,2,Elite Creator
Harry Wilson,20,51,73.3,"FW,MF",1.2,26,15,1.1,9,22,11,18,96,390,14,7,1162.0,3.41,2,0.23,3.33,1.32,4.2,4.2,1.8,55,1,445,0.3253012048192771,0.3253012048192771,3.33,1.32,3.41,0.23,0.1549053356282272,0.0774526678141136,1.5490533562822717,3.950086058519793,1.161790017211704,2.0137693631669533,0.6970740103270224,1.7039586919104992,0.8519793459552496,1.3941480206540449,1.0843373493975905,4.259896729776248,7.435456110154906,30.206540447504302,0.0929432013769363,0.08519793459552497,4,Secondary Creator
Jeff Ekhator,11,14,66.7,"FW,MF",0.6,8,4,1.0,4,4,5,5,51,170,4,2,769.0,2.46,1,0.23,1.17,0.35,1.3,1.3,-0.3,32,3,165,0.15214564369310793,0.15214564369310793,1.17,0.35,2.46,0.23,0.11703511053315994,0.3511053315994799,1.2873862158647593,1.6384915474642392,0.4681404421326398,0.9362808842652796,0.4681404421326398,0.4681404421326398,0.5851755526657997,0.5851755526657997,0.4681404421326398,3.7451235370611182,5.968790637191157,19.89596879063719,0.07022106631989597,0.11703511053315994,4,Secondary Creator
Junior Messias,8,32,63.7,"MF,FW",0.6,23,8,0.7,10,32,5,26,49,251,7,6,847.0,2.44,2,0.32,1.81,0.53,2.4,1.4,-1.4,39,2,234,0.25501770956316405,0.1487603305785124,1.81,0.53,2.44,0.32,0.21251475796930341,0.21251475796930341,0.8500590318772137,3.4002361275088546,0.8500590318772137,2.4439197166469895,1.062573789846517,3.4002361275088546,0.5312868949232585,2.7626918536009444,0.743801652892562,4.144037780401416,5.206611570247934,26.670602125147578,0.06375442739079101,0.0743801652892562,6,Pressing Forward
Fabio Miretti,22,54,74.4,"MF,FW",2.1,24,13,2.0,25,33,14,22,100,549,15,7,1677.0,2.84,4,0.32,1.29,0.32,3.1,3.1,-0.1,85,5,567,0.16636851520572452,0.16636851520572452,1.29,0.32,2.84,0.32,0.2146690518783542,0.2683363148479428,1.180679785330948,2.898032200357782,0.6976744186046512,1.2880143112701252,1.3416815742397137,1.7710196779964222,0.7513416815742396,1.180679785330948,0.8050089445438282,4.561717352415027,5.366726296958855,29.463327370304114,0.11270125223613596,0.1073345259391771,6,Pressing Forward
Brooke Norton-Cuffy,2,18,75.2,"DF,FW",0.1,10,2,0.2,7,12,3,12,21,209,7,3,719.0,1.63,3,0.38,0.63,0.25,0.3,0.3,-0.3,26,0,262,0.037552155771905425,0.037552155771905425,0.63,0.25,1.63,0.38,0.37552155771905427,0.0,0.25034770514603616,2.253129346314325,0.25034770514603616,1.251738525730181,0.8762169680111266,1.502086230876217,0.37552155771905427,1.502086230876217,0.8762169680111266,3.2545201668984705,2.6286509040333796,26.16133518776078,0.012517385257301809,0.025034770514603618,6,Pressing Forward
Andrea Pinamonti,15,46,62.8,FW,1.3,24,9,1.7,11,20,11,12,132,710,6,1,2850.0,1.52,3,0.16,2.46,0.92,7.7,7.0,2.3,53,4,667,0.2431578947368421,0.2210526315789474,2.46,0.92,1.52,0.16,0.09473684210526316,0.12631578947368421,0.47368421052631576,1.4526315789473685,0.28421052631578947,0.7578947368421053,0.3473684210526316,0.631578947368421,0.3473684210526316,0.37894736842105264,0.18947368421052632,1.6736842105263159,4.1684210526315795,22.42105263157895,0.04105263157894737,0.05368421052631579,8,Peripheral Forward
Morten Thorsby,27,58,66.6,"MF,FW",1.2,45,10,2.1,9,24,6,17,76,470,30,5,1898.0,2.61,2,0.09,0.71,0.28,2.8,2.8,-2.8,51,3,530,0.1327713382507903,0.1327713382507903,0.71,0.28,2.61,0.09,0.09483667017913593,0.1422550052687039,1.280295047418335,2.750263435194942,0.47418335089567965,2.1338250790305584,0.4267650158061117,1.1380400421496313,0.2845100105374078,0.8061116965226555,1.4225500526870392,2.4183350895679663,3.603793466807165,22.286617492096944,0.05690200210748156,0.09957850368809272,6,Pressing Forward
Vitinha,16,19,59.3,"FW,MF",2.0,12,10,3.3,27,53,9,59,57,2160,23,14,2042.0,3.22,2,0.18,1.1,0.53,3.4,1.8,1.6,144,13,2403,0.14985308521057786,0.07933398628795299,1.1,0.53,3.22,0.18,0.0881488736532811,0.5729676787463271,0.7051909892262488,0.8374142997061704,0.4407443682664055,0.5288932419196866,1.1900097943192949,2.3359451518119494,0.396669931439765,2.6003917727717925,1.0137120470127325,6.34671890303624,2.5122428991185113,95.20078354554359,0.0881488736532811,0.1454456415279138,5,Dribbling Playmaker
Alessandro Zanoli,19,27,66.9,"FW,DF",1.1,10,21,1.6,20,65,24,48,90,442,20,12,1711.0,1.68,1,0.05,0.58,0.16,0.4,0.4,0.6,60,2,507,0.02104032729398013,0.02104032729398013,0.58,0.16,1.68,0.05,0.05260081823495032,0.10520163646990063,0.9994155464640562,1.4202220923436588,1.1046171829339566,0.5260081823495032,1.0520163646990064,3.4190531852717707,1.2624196376388077,2.5248392752776154,1.0520163646990064,3.1560490940970194,4.734073641145529,23.24956165984804,0.05786090005844535,0.08416130917592052,6,Pressing Forward
Carles Aleñá,3,12,79.5,"MF,FW",0.1,9,3,0.1,3,3,1,2,10,98,3,0,1090.0,1.6,0,0.0,1.0,0.2,0.9,0.9,-0.9,12,0,117,0.07431192660550459,0.07431192660550459,1.0,0.2,1.6,0.0,0.0,0.0,0.24770642201834864,0.9908256880733946,0.24770642201834864,0.7431192660550459,0.24770642201834864,0.24770642201834864,0.08256880733944955,0.1651376146788991,0.24770642201834864,0.9908256880733946,0.8256880733944955,8.091743119266056,0.008256880733944955,0.008256880733944955,8,Peripheral Forward
Coba da Costa,9,16,64.4,"MF,FW",1.5,14,10,1.4,19,46,25,23,83,294,13,8,1006.0,3.31,3,0.36,2.06,0.72,1.1,1.1,-0.1,35,3,303,0.09840954274353876,0.09840954274353876,2.06,0.72,3.31,0.36,0.268389662027833,0.268389662027833,0.805168986083499,1.4314115308151092,0.8946322067594433,1.2524850894632207,1.6998011928429422,4.11530815109344,2.2365805168986084,2.05765407554672,1.1630218687872764,3.131212723658052,7.42544731610338,26.302186878727635,0.1341948310139165,0.12524850894632206,3,Link Play Forward
Juanmi,4,8,76.6,"FW,MF",0.2,3,4,0.3,4,6,1,5,28,141,11,2,696.0,1.16,1,0.13,1.68,0.78,2.9,2.9,-2.9,23,0,137,0.375,0.375,1.68,0.78,1.16,0.13,0.12931034482758622,0.0,0.5172413793103449,1.0344827586206897,0.5172413793103449,0.3879310344827586,0.5172413793103449,0.7758620689655172,0.12931034482758622,0.646551724137931,1.4224137931034484,2.974137931034483,3.6206896551724137,18.232758620689655,0.02586206896551724,0.03879310344827586,8,Peripheral Forward
Borja Mayoral,8,13,77.6,FW,0.3,11,2,0.9,6,10,8,9,43,251,4,2,1114.0,1.54,1,0.16,1.54,0.65,3.4,2.6,1.6,36,0,254,0.2746858168761221,0.21005385996409334,1.54,0.65,1.54,0.16,0.08078994614003591,0.0,0.6463195691202873,1.0502692998204668,0.16157989228007183,0.8886894075403949,0.48473967684021546,0.8078994614003591,0.6463195691202873,0.7271095152603231,0.32315978456014366,2.9084380610412923,3.473967684021544,20.27827648114901,0.02423698384201077,0.07271095152603231,8,Peripheral Forward
Carles Pérez,17,20,67.3,"MF,FW",1.3,17,14,1.5,21,31,9,33,77,327,23,6,1431.0,2.52,0,0.06,2.14,0.57,2.4,2.4,0.6,50,2,336,0.1509433962264151,0.1509433962264151,2.14,0.57,2.52,0.06,0.0,0.12578616352201258,1.069182389937107,1.2578616352201257,0.8805031446540881,1.069182389937107,1.3207547169811322,1.9496855345911948,0.5660377358490566,2.0754716981132075,1.4465408805031448,3.1446540880503147,4.8427672955974845,20.566037735849054,0.08176100628930819,0.09433962264150944,6,Pressing Forward
Álvaro Rodríguez,5,13,46.0,FW,0.4,15,2,0.3,16,6,2,13,50,300,7,3,852.0,1.69,0,0.0,2.64,1.06,1.2,1.2,0.8,31,2,239,0.1267605633802817,0.1267605633802817,2.64,1.06,1.69,0.0,0.0,0.2112676056338028,0.528169014084507,1.3732394366197183,0.2112676056338028,1.5845070422535212,1.6901408450704225,0.6338028169014085,0.2112676056338028,1.3732394366197183,0.7394366197183099,3.2746478873239435,5.28169014084507,31.69014084507042,0.04225352112676057,0.03169014084507042,8,Peripheral Forward
Alex Sola,9,23,64.0,"MF,FW",0.8,12,2,0.7,21,24,10,12,61,302,14,7,1029.0,2.28,2,0.18,1.31,0.17,1.0,1.0,-1.0,47,0,242,0.08746355685131195,0.08746355685131195,1.31,0.17,2.28,0.18,0.1749271137026239,0.0,0.7871720116618076,2.011661807580175,0.1749271137026239,1.0495626822157433,1.8367346938775508,2.0991253644314867,0.8746355685131195,1.0495626822157433,1.2244897959183674,4.110787172011662,5.33527696793003,26.413994169096213,0.06997084548104957,0.061224489795918366,6,Pressing Forward
Christantus Uche,29,49,65.4,"FW,MF",3.1,37,16,2.9,32,43,18,26,148,726,21,10,2486.0,2.82,8,0.36,1.81,0.51,3.8,3.8,0.2,110,1,592,0.13757039420756234,0.13757039420756234,1.81,0.51,2.82,0.36,0.28962188254223653,0.036202735317779566,1.0498793242156075,1.7739340305711986,0.5792437650844731,1.339501206757844,1.1584875301689461,1.5567176186645213,0.6516492357200322,0.9412711182622687,0.7602574416733708,3.982300884955752,5.358004827031376,26.283185840707965,0.11222847948511665,0.10498793242156074,4,Secondary Creator
Bertuğ Yıldırım,9,14,54.3,FW,0.6,9,9,1.2,7,8,2,4,48,209,5,1,1083.0,1.75,0,0.08,1.58,0.58,2.5,2.5,-1.5,24,0,186,0.20775623268698062,0.20775623268698062,1.58,0.58,1.75,0.08,0.0,0.0,0.7479224376731303,1.1634349030470914,0.7479224376731303,0.7479224376731303,0.5817174515235457,0.6648199445983379,0.16620498614958448,0.33240997229916897,0.41551246537396125,1.994459833795014,3.988919667590028,17.36842105263158,0.04986149584487534,0.09972299168975068,8,Peripheral Forward
Yaser Asprilla,24,77,72.1,"FW,MF",3.4,35,38,2.8,29,72,29,37,140,607,12,7,1405.0,3.91,5,0.45,2.43,0.7,2.1,2.1,0.9,62,6,653,0.13451957295373665,0.13451957295373665,2.43,0.7,3.91,0.45,0.32028469750889677,0.3843416370106762,1.5373665480427048,4.932384341637011,2.434163701067616,2.2419928825622777,1.8576512455516014,4.612099644128114,1.8576512455516014,2.3701067615658364,0.7686832740213524,3.9715302491103204,8.96797153024911,38.88256227758007,0.21779359430604983,0.17935943060498222,2,Elite Creator
Bryan Gil,21,74,81.8,"FW,MF",3.2,27,33,2.9,41,76,34,43,210,795,20,10,1721.0,2.93,5,0.26,1.67,0.78,2.3,2.3,0.7,78,0,759,0.12027890761185357,0.12027890761185357,1.67,0.78,2.93,0.26,0.26147588611272515,0.0,1.0981987216734457,3.8698431144683325,1.7257408483439862,1.4119697850087158,2.1441022661243463,3.974433468913422,1.778036025566531,2.2486926205694364,1.0459035444509006,4.079023823358513,10.981987216734456,41.5746658919233,0.1673445671121441,0.15165601394538059,3,Link Play Forward
Bojan Miovski,4,4,76.1,FW,0.2,2,1,0.2,3,4,4,1,33,121,5,2,869.0,1.03,2,0.41,1.45,0.41,2.7,2.7,-0.7,13,0,113,0.27963176064441886,0.27963176064441886,1.45,0.41,1.03,0.41,0.20713463751438435,0.0,0.4142692750287687,0.4142692750287687,0.10356731875719218,0.20713463751438435,0.3107019562715765,0.4142692750287687,0.4142692750287687,0.10356731875719218,0.5178365937859609,1.3463751438434983,3.4177215189873418,12.531645569620252,0.020713463751438437,0.020713463751438437,8,Peripheral Forward
Portu,14,16,71.3,"FW,MF",1.5,12,7,1.7,4,20,4,15,79,214,7,0,779.0,2.88,3,0.46,0.92,0.35,1.6,1.6,-0.6,24,1,237,0.18485237483953787,0.18485237483953787,0.92,0.35,2.88,0.46,0.3465982028241335,0.11553273427471115,1.6174582798459565,1.8485237483953785,0.8087291399229782,1.386392811296534,0.4621309370988446,2.3106546854942236,0.4621309370988446,1.7329910141206677,0.8087291399229782,2.772785622593068,9.127086007702182,24.72400513478819,0.17329910141206675,0.196405648267009,4,Secondary Creator
Abel Ruiz,8,23,87.9,FW,0.7,14,5,0.5,7,21,10,12,71,281,2,5,1346.0,1.14,0,0.07,1.4,0.47,4.6,3.0,-0.6,21,1,272,0.30757800891530457,0.20059435364041603,1.4,0.47,1.14,0.07,0.0,0.06686478454680535,0.5349182763744428,1.537890044576523,0.3343239227340267,0.9361069836552749,0.46805349182763745,1.4041604754829122,0.6686478454680534,0.8023774145616641,0.1337295690936107,1.4041604754829122,4.74739970282318,18.789004457652304,0.046805349182763745,0.033432392273402674,8,Peripheral Forward
Cristhian Stuani,6,10,69.5,FW,1.0,1,3,0.6,2,2,2,0,36,156,7,7,1078.0,1.17,2,0.25,2.59,1.34,8.1,5.8,2.9,14,1,154,0.6762523191094619,0.4842300556586271,2.59,1.34,1.17,0.25,0.16697588126159554,0.08348794063079777,0.5009276437847866,0.8348794063079777,0.2504638218923933,0.08348794063079777,0.16697588126159554,0.16697588126159554,0.16697588126159554,0.0,0.5844155844155845,1.168831168831169,3.00556586270872,13.024118738404452,0.08348794063079777,0.05009276437847867,0,Support Forward
Viktor Tsyhankov,33,65,74.2,"FW,MF",4.3,38,24,3.9,15,62,27,46,195,770,12,15,1913.0,3.06,4,0.38,1.65,0.42,2.8,2.8,-0.8,69,3,871,0.1317302665969681,0.1317302665969681,1.65,0.42,3.06,0.38,0.18818609513852586,0.1411395713538944,1.5525352848928387,3.0580240460010457,1.1291165708311552,1.7877679038159957,0.7056978567694719,2.9168844746471514,1.2702561421850498,2.1641400940930478,0.5645582854155776,3.2462101411395716,9.174072138003137,36.22582331416623,0.20230005227391532,0.18348144276006273,3,Link Play Forward
Tomáš Čvančara,6,23,71.5,FW,0.5,13,8,0.9,6,15,5,7,50,235,1,5,831.0,1.62,1,0.11,2.6,0.97,3.8,3.8,-1.8,23,0,239,0.4115523465703971,0.4115523465703971,2.6,0.97,1.62,0.11,0.10830324909747292,0.0,0.6498194945848376,2.490974729241877,0.8664259927797834,1.407942238267148,0.6498194945848376,1.6245487364620939,0.5415162454873647,0.7581227436823104,0.10830324909747292,2.490974729241877,5.415162454873646,25.451263537906136,0.05415162454873646,0.09747292418772563,0,Support Forward
Robin Hack,32,95,76.2,"FW,MF",3.8,52,34,3.6,25,51,21,46,141,809,17,9,2172.0,3.11,10,0.46,2.44,0.99,5.4,5.4,-1.4,123,12,898,0.22375690607734808,0.22375690607734808,2.44,0.99,3.11,0.46,0.41436464088397795,0.49723756906077343,1.3259668508287292,3.93646408839779,1.408839779005525,2.154696132596685,1.0359116022099448,2.113259668508287,0.8701657458563535,1.9060773480662985,0.7044198895027625,5.096685082872928,5.842541436464089,33.52209944751382,0.1574585635359116,0.14917127071823205,5,Dribbling Playmaker
Franck Honorat,50,45,67.5,FW,4.9,24,26,5.3,12,63,26,35,124,456,7,5,1439.0,5.19,4,0.5,1.94,0.56,4.5,4.5,-0.5,72,0,606,0.2814454482279361,0.2814454482279361,1.94,0.56,5.19,0.5,0.2501737317581654,0.0,3.1271716469770676,2.8144544822793605,1.626129256428075,1.5010423905489922,0.7505211952744961,3.9402362751911046,1.626129256428075,2.189020152883947,0.43780403057678946,4.503127171646978,7.7553856845031275,28.519805420430853,0.30646282140375264,0.3314801945795691,2,Elite Creator
Tim Kleindienst,29,63,60.9,FW,4.0,30,22,6.2,14,45,24,21,145,797,15,12,2737.0,2.24,9,0.46,2.4,1.18,13.6,11.9,2.4,74,7,765,0.4472049689440994,0.391304347826087,2.4,1.18,2.24,0.46,0.2959444647424187,0.23017902813299235,0.9535988308366825,2.071611253196931,0.7234198027036902,0.9864815491413957,0.4603580562659847,1.4797223237120936,0.7891852393131166,0.690537084398977,0.49324077457069787,2.433321154548776,4.7679941541834125,26.207526488856413,0.13153087321885276,0.2038728534892218,0,Support Forward
Nathan N'Goumou,6,16,73.6,FW,1.3,11,9,1.3,9,30,16,18,85,258,11,4,828.0,2.39,4,0.54,2.61,1.41,1.9,1.9,0.1,21,1,265,0.20652173913043478,0.20652173913043478,2.61,1.41,2.39,0.54,0.43478260869565216,0.10869565217391304,0.6521739130434783,1.7391304347826086,0.9782608695652174,1.1956521739130435,0.9782608695652174,3.2608695652173916,1.7391304347826086,1.9565217391304348,1.1956521739130435,2.282608695652174,9.23913043478261,28.043478260869566,0.14130434782608695,0.14130434782608695,3,Link Play Forward
Alassane Pléa,25,116,72.1,"MF,FW",3.3,80,35,3.1,17,51,14,31,141,773,3,2,1902.0,3.41,10,0.66,1.94,0.57,7.4,6.6,3.6,66,15,795,0.3501577287066246,0.31230283911671924,1.94,0.57,3.41,0.66,0.47318611987381703,0.7097791798107255,1.1829652996845426,5.488958990536278,1.6561514195583595,3.7854889589905363,0.804416403785489,2.413249211356467,0.6624605678233438,1.4668769716088328,0.14195583596214512,3.1230283911671926,6.67192429022082,36.57728706624606,0.15615141955835962,0.14668769716088328,5,Dribbling Playmaker
Adrian Beck,21,69,80.1,"MF,FW",1.9,53,18,1.2,40,37,11,17,83,584,17,9,1598.0,3.16,2,0.23,2.2,0.73,3.3,3.3,0.7,131,0,725,0.18585732165206506,0.18585732165206506,2.2,0.73,3.16,0.23,0.11264080100125157,0.0,1.1827284105131413,3.8861076345431793,1.013767209011264,2.9849812265331668,2.252816020025031,2.0838548185231542,0.6195244055068836,0.9574468085106382,0.9574468085106382,7.377972465581978,4.67459324155194,32.89111389236545,0.10700876095118898,0.06758448060075094,6,Pressing Forward
Sirlord Conteh,14,19,70.5,"FW,MF",1.4,17,6,2.6,6,29,12,11,75,218,5,1,892.0,2.82,4,0.4,1.31,0.5,2.1,2.1,-1.1,17,0,224,0.21188340807174888,0.21188340807174888,1.31,0.5,2.82,0.4,0.40358744394618834,0.0,1.4125560538116593,1.9170403587443945,0.6053811659192826,1.7152466367713004,0.6053811659192826,2.926008968609865,1.2107623318385652,1.109865470852018,0.5044843049327354,1.7152466367713004,7.567264573991032,21.995515695067265,0.1412556053811659,0.2623318385650224,4,Secondary Creator
Mathias Honsak,14,29,70.1,"FW,DF",1.9,22,12,1.6,9,37,9,28,58,376,8,10,1181.0,3.13,0,0.38,2.21,0.76,3.3,3.3,1.7,55,0,462,0.25148179508890767,0.25148179508890767,2.21,0.76,3.13,0.38,0.0,0.0,1.0668924640135478,2.2099915325994917,0.9144792548687553,1.676545300592718,0.6858594411515665,2.819644369178662,0.6858594411515665,2.1337849280270955,0.6096528365791701,4.191363251481795,4.419983065198983,28.653683319221,0.14479254868755292,0.12193056731583404,4,Secondary Creator
Marvin Pieringer,30,59,65.8,"FW,MF",2.3,36,12,4.0,16,23,5,22,115,607,13,8,2206.0,2.81,3,0.29,2.33,0.69,8.9,6.6,-1.9,63,5,552,0.3631006346328196,0.2692656391659111,2.33,0.69,2.81,0.29,0.12239347234814144,0.20398912058023572,1.2239347234814144,2.4070716228467814,0.48957388939256574,1.4687216681776971,0.6527651858567542,0.9383499546690843,0.20398912058023572,0.8975521305530372,0.5303717135086129,2.57026291931097,4.691749773345422,24.764279238440615,0.09383499546690842,0.16319129646418856,4,Secondary Creator
Léo Scienza,34,30,66.3,"FW,MF",4.1,30,14,3.7,37,70,17,40,90,369,12,5,1153.0,6.39,3,0.55,2.97,1.17,2.0,2.0,1.0,53,1,395,0.15611448395490027,0.15611448395490027,2.97,1.17,6.39,0.55,0.2341717259323504,0.07805724197745013,2.6539462272333045,2.341717259323504,1.092801387684302,2.341717259323504,2.8881179531656547,5.464006938421509,1.3269731136166523,3.122289679098005,0.9366869037294016,4.137033824804857,7.025151777970512,28.8031222896791,0.3200346921075455,0.2888117953165655,2,Elite Creator
Paul Wanner,20,64,73.1,"MF,FW",1.8,43,13,1.3,25,28,6,29,65,575,27,4,1771.0,2.59,5,0.36,1.22,0.25,3.7,2.9,-0.7,90,4,709,0.18802936194240544,0.14737436476566912,1.22,0.25,2.59,0.36,0.2540937323546019,0.20327498588368154,1.0163749294184077,3.2523997741389046,0.660643704121965,2.1852060982495765,1.2704686617730097,1.4229249011857708,0.3049124788255223,1.4737436476566912,1.3721061547148505,4.573687182382835,3.303218520609825,29.22077922077922,0.09147374364765669,0.0660643704121965,6,Pressing Forward
Budu Zivzivadze,12,20,69.3,FW,1.4,7,8,1.5,9,11,2,12,43,219,11,3,958.0,2.45,3,0.38,2.07,0.85,1.7,1.7,0.3,33,1,205,0.15970772442588727,0.15970772442588727,2.07,0.85,2.45,0.38,0.2818371607515658,0.0939457202505219,1.1273486430062631,1.8789144050104385,0.7515657620041752,0.6576200417536534,0.8455114822546972,1.033402922755741,0.1878914405010438,1.1273486430062631,1.033402922755741,3.1002087682672235,4.039665970772443,20.5741127348643,0.13152400835073066,0.1409185803757829,4,Secondary Creator
Grigoris Kastanos,12,34,69.3,"MF,FW",1.0,30,7,1.7,0,12,1,10,27,262,16,7,872.0,2.47,1,0.21,2.27,0.52,1.0,1.0,0.0,48,3,323,0.10321100917431193,0.10321100917431193,2.27,0.52,2.47,0.21,0.10321100917431193,0.3096330275229358,1.2385321100917432,3.5091743119266057,0.7224770642201835,3.096330275229358,0.0,1.2385321100917432,0.10321100917431193,1.0321100917431194,1.651376146788991,4.954128440366973,2.7866972477064222,27.04128440366972,0.10321100917431193,0.17545871559633028,6,Pressing Forward
